OrderYear,OrderMonth,City,CustomerID,CustomerName,Discount,记录数,OrderDate,OrderID,PostalCode,ProductCategory,ProductName,ProductSubCategory,Profit,Region,Sales,ShipDate,ShipMode,ShippingCost,State,UnitPrice
2011,9,Centereach,1025,Patrick Hendrix,0.02,1,2011/9/3,89010,11720,Furniture,"Global Leather & Oak Executive Chair, Burgundy",Chairs & Chairmats,-423.2,East,821.22,2011/9/4,Delivery Truck,60.2,New York,150.89
2013,12,Centereach,1025,Patrick Hendrix,0.06,1,2013/12/1,89015,11720,Office Supplies,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Paper,448.4724,East,649.96,2013/12/1,Regular Air,5.76,New York,30.98
2012,11,Centereach,1025,Patrick Hendrix,0.07,1,2012/11/8,89013,11720,Office Supplies,GBC Plastic Binding Combs,Binders and Binder Accessories,53.9603,East,203.87,2012/11/11,Regular Air,11.51,New York,7.38
2012,2,Centereach,1025,Patrick Hendrix,0,1,2012/2/15,89011,11720,Office Supplies,"Dixon My First Ticonderoga Pencil, #2",Pens & Art Supplies,-1.09,East,36.04,2012/2/17,Regular Air,2.27,New York,5.85
2010,6,Charlotte,2882,Andrew Gonzalez,0.09,1,2010/6/5,21958,28206,Office Supplies,Hoover WindTunnel? Plus Canister Vacuum,Appliances,732.2698,South,7497.05,2010/6/6,Regular Air,19.99,North Carolina,363.25
2011,10,Charlotte,2882,Andrew Gonzalez,0.04,1,2011/10/30,25062,28206,Office Supplies,GBC DocuBind 200 Manual Binding Machine,Binders and Binder Accessories,899.975155,South,6983.56,2011/11/1,Regular Air,19.99,North Carolina,420.98
2011,7,Charlotte,272,Eleanor Swain,0.09,1,2011/7/4,52743,28204,Technology,Canon MP41DH Printing Calculator,Office Machines,1884.4621,South,6814.28,2011/7/4,Regular Air,13.99,North Carolina,150.98
2013,8,Charlotte,272,Eleanor Swain,0.03,1,2013/8/12,39490,28204,Furniture,Hon Non-Folding Utility Tables,Tables,11.0349,South,5689.28,2013/8/16,Delivery Truck,60,North Carolina,159.31
2013,12,Charlotte,272,Eleanor Swain,0,1,2013/12/5,36069,28204,Furniture,Tenex Antistatic Computer Chair Mats,Office Furnishings,647.7627,South,5516.44,2013/12/12,Regular Air,13.99,North Carolina,170.98
2011,5,Charlotte,272,Eleanor Swain,0.08,1,2011/5/29,35840,28204,Technology,Accessory34,Telephones and Communication,791.81136,South,5060.79,2011/5/31,Regular Air,0.99,North Carolina,85.99
2011,6,Charlotte,2882,Andrew Gonzalez,0.1,1,2011/6/3,29572,28206,Furniture,"Iceberg OfficeWorks 42"" Round Tables",Tables,84.6066285,South,3986.34,2011/6/4,Delivery Truck,16.01,North Carolina,150.98
2013,3,Charlotte,272,Eleanor Swain,0.1,1,2013/3/30,10949,28204,Technology,Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,Office Machines,169.3559,South,3449.26,2013/3/31,Delivery Truck,30.06,North Carolina,80.97
2013,2,Charlotte,2882,Andrew Gonzalez,0.04,1,2013/2/9,29507,28206,Furniture,Global Adaptabilities? Conference Tables,Tables,-903.1290068,South,3049.63,2013/2/11,Delivery Truck,35.67,North Carolina,280.98
2012,6,Charlotte,272,Eleanor Swain,0.07,1,2012/6/25,31939,28204,Technology,7160,Telephones and Communication,-99.76197,South,2434.12,2012/6/27,Regular Air,4.2,North Carolina,140.99
2012,11,Charlotte,2882,Andrew Gonzalez,0.02,1,2012/11/18,59009,28206,Office Supplies,Xerox 197,Paper,-9.3366,South,2103.64,2012/11/20,Express Air,17.08,North Carolina,30.98
2013,2,Charlotte,1031,Neal Helms,0.09,1,2013/2/13,89628,28205,Office Supplies,Ibico EPK-21 Electric Binding System,Binders and Binder Accessories,27.186,South,1754.29,2013/2/15,Regular Air,19.99,North Carolina,1889.99
2010,7,Charlotte,2882,Andrew Gonzalez,0.02,1,2010/7/21,50917,28206,Technology,"Memorex 80 Minute CD-R Spindle, 100/Pack",Computer Peripherals,333.7605,South,1724.01,2010/7/25,Regular Air,1.99,North Carolina,43.98
2010,6,Charlotte,2882,Andrew Gonzalez,0.05,1,2010/6/30,40224,28206,Furniture,"Howard Miller 16"" Diameter Gallery Wall Clock",Office Furnishings,270.8743,South,1336.35,2010/7/7,Express Air,14.48,North Carolina,63.94
2013,2,Charlotte,2882,Andrew Gonzalez,0.05,1,2013/2/9,29507,28206,Technology,Accessory35,Telephones and Communication,279.38196,South,1274.95,2013/2/14,Regular Air,1.1,North Carolina,35.99
2012,12,Charlotte,2882,Andrew Gonzalez,0.03,1,2012/12/3,29255,28206,Technology,8260,Telephones and Communication,-181.00236,South,1234.44,2012/12/7,Express Air,8.99,North Carolina,65.99
2013,4,Charlotte,272,Eleanor Swain,0.07,1,2013/4/18,45476,28204,Office Supplies,Holmes HEPA Air Purifier,Appliances,137.0686,South,1055.98,2013/4/18,Regular Air,5.94,North Carolina,21.78
2010,3,Charlotte,2882,Andrew Gonzalez,0.07,1,2010/3/19,16676,28206,Technology,SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,Telephones and Communication,-16.06374,South,936.8,2010/3/19,Regular Air,8.59,North Carolina,28.99
2011,8,Charlotte,2882,Andrew Gonzalez,0.08,1,2011/8/19,2368,28206,Office Supplies,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Appliances,-305.4611,South,918.54,2011/8/21,Regular Air,13.32,North Carolina,14.81
2013,8,Charlotte,272,Eleanor Swain,0.02,1,2013/8/12,39490,28204,Office Supplies,Staples SlimLine Pencil Sharpener,Pens & Art Supplies,-81.9413,South,912.06,2013/8/12,Regular Air,5.81,North Carolina,11.97
2010,4,Charlotte,272,Eleanor Swain,0.03,1,2010/4/7,5509,28204,Furniture,Eldon Executive Woodline II Cherry Finish Desk Accessories,Office Furnishings,52.9166,South,885.23,2010/4/14,Regular Air,18.98,North Carolina,40.89
2010,12,Charlotte,272,Eleanor Swain,0.09,1,2010/12/5,36069,28204,Office Supplies,"Tyvek ? Top-Opening Peel & Seel ? Envelopes, Gray",Envelopes,72.1858,South,836.47,2010/12/10,Regular Air,6.66,North Carolina,35.94
2013,6,Charlotte,2882,Andrew Gonzalez,0.02,1,2013/6/15,16897,28206,Furniture,Hon 4070 Series Pagoda? Round Back Stacking Chairs,Chairs & Chairmats,-243.5097,South,759.6,2013/6/17,Delivery Truck,58.95,North Carolina,320.98
2012,5,Charlotte,1031,Neal Helms,0.03,1,2012/5/8,89623,28205,Technology,Fellowes 17-key keypad for PS/2 interface,Computer Peripherals,8.766,South,431.43,2012/5/10,Regular Air,4,North Carolina,30.73
2012,10,Charlotte,272,Eleanor Swain,0,1,2012/10/31,23781,28204,Office Supplies,Xerox 226,Paper,-79.6005,South,393.81,2012/11/2,Regular Air,5.84,North Carolina,6.48
2010,2,Charlotte,2882,Andrew Gonzalez,0.02,1,2010/2/20,55300,28206,Furniture,Dana Swing-Arm Lamps,Office Furnishings,-307.2965,South,350.48,2010/2/22,Regular Air,13.04,North Carolina,10.68
2011,12,Charlotte,272,Eleanor Swain,0.03,1,2011/12/19,33826,28204,Furniture,Nu-Dell Leatherette Frames,Office Furnishings,38.9672,South,343.07,2011/12/23,Regular Air,5,North Carolina,14.34
2013,8,Charlotte,2882,Andrew Gonzalez,0.09,1,2013/8/18,31173,28206,Technology,Bell Sonecor JB700 Caller ID,Telephones and Communication,-111.90487,South,338.71,2013/8/25,Express Air,5.03,North Carolina,7.99
2011,6,Charlotte,2882,Andrew Gonzalez,0.03,1,2011/6/25,10373,28206,Office Supplies,Xerox 21,Paper,-95.4009,South,289.74,2011/6/27,Regular Air,6.6,North Carolina,6.48
2011,5,Charlotte,272,Eleanor Swain,0.04,1,2011/5/29,35840,28204,Office Supplies,Avery 508,Labels,54.6921,South,250,2011/5/30,Regular Air,0.5,North Carolina,4.91
2011,10,Charlotte,2882,Andrew Gonzalez,0.02,1,2011/10/8,7619,28206,Technology,"Maxell Pro 80 Minute CD-R, 10/Pack",Computer Peripherals,-32.5584,South,248.1,2011/10/9,Regular Air,1.99,North Carolina,17.48
2010,5,Charlotte,2882,Andrew Gonzalez,0.05,1,2010/5/9,4839,28206,Office Supplies,Xerox 227,Paper,-160.3847,South,232.5,2010/5/9,Regular Air,8.73,North Carolina,6.48
2012,1,Charlotte,272,Eleanor Swain,0.1,1,2012/1/19,36931,28204,Office Supplies,Newell 320,Pens & Art Supplies,-21.0007,South,204.11,2012/1/19,Regular Air,1.6,North Carolina,4.28
2011,1,Charlotte,1031,Neal Helms,0.07,1,2011/1/2,89620,28205,Technology,1726 Digital Answering Machine,Telephones and Communication,1292.598,South,198.19,2011/1/3,Regular Air,4.81,North Carolina,20.99
2010,12,Charlotte,272,Eleanor Swain,0.09,1,2010/12/5,36069,28204,Office Supplies,Xerox 1922,Paper,-122.3733,South,189.83,2010/12/7,Regular Air,7.44,North Carolina,4.98
2010,2,Charlotte,2882,Andrew Gonzalez,0.01,1,2010/2/20,55300,28206,Office Supplies,Avery 510,Labels,55.1946,South,180.48,2010/2/21,Regular Air,0.5,North Carolina,3.75
2011,4,Charlotte,272,Eleanor Swain,0.03,1,2011/4/4,21600,28204,Office Supplies,"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",Paper,32.5285,South,169.48,2011/4/11,Regular Air,2.27,North Carolina,10.14
2013,6,Charlotte,2882,Andrew Gonzalez,0.06,1,2013/6/15,16897,28206,Office Supplies,"Quartet Alpha? White Chalk, 12/Pack",Pens & Art Supplies,10.0299,South,161.55,2013/6/17,Regular Air,1,North Carolina,2.21
2010,2,Charlotte,2882,Andrew Gonzalez,0.03,1,2010/2/20,55300,28206,Office Supplies,Eureka Disposable Bags for Sanitaire? Vibra Groomer I? Upright Vac,Appliances,-246.2761,South,159.89,2010/2/22,Regular Air,6.89,North Carolina,4.06
2012,9,Charlotte,1031,Neal Helms,0.1,1,2012/9/1,89624,28205,Technology,SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,Telephones and Communication,7.638,South,145.75,2012/9/3,Regular Air,8.59,North Carolina,28.99
2011,10,Charlotte,2882,Andrew Gonzalez,0.03,1,2011/10/30,25062,28206,Office Supplies,Holmes Odor Grabber,Appliances,-28.3157,South,141.82,2011/11/1,Regular Air,6.75,North Carolina,14.42
2012,7,Charlotte,272,Eleanor Swain,0.06,1,2012/7/23,29152,28204,Office Supplies,Eldon Shelf Savers? Cubes and Bins,Storage & Organization,-141.3657,South,131.52,2012/7/23,Regular Air,9.69,North Carolina,6.98
2011,2,Charlotte,1031,Neal Helms,0.08,1,2011/2/2,89621,28205,Office Supplies,Southworth 25% Cotton Premium Laser Paper and Envelopes,Paper,-242.41,South,115.3,2011/2/6,Express Air,8.68,North Carolina,19.98
2013,2,Charlotte,1031,Neal Helms,0,1,2013/2/13,89628,28205,Office Supplies,Fellowes Binding Cases,Binders and Binder Accessories,-9.492,South,100.62,2013/2/15,Regular Air,5.63,North Carolina,11.7
2012,7,Charlotte,272,Eleanor Swain,0,1,2012/7/23,29152,28204,Technology,"Maxell Pro 80 Minute CD-R, 10/Pack",Computer Peripherals,-54.3438,South,78.17,2012/7/27,Regular Air,1.99,North Carolina,17.48
2010,4,Charlotte,272,Eleanor Swain,0.02,1,2010/4/7,5509,28204,Office Supplies,Staples Brown Kraft Recycled Clasp Envelopes,Envelopes,-29.8984,South,68.46,2010/4/12,Regular Air,5.3,North Carolina,5.58
2011,2,Charlotte,1031,Neal Helms,0.03,1,2011/2/2,89621,28205,Office Supplies,SANFORD Major Accent? Highlighters,Pens & Art Supplies,-166.628,South,64.9,2011/2/2,Regular Air,2.35,North Carolina,7.08
2011,9,Chicago,2107,Leigh Burnette Hurley,0.04,1,2011/9/14,41059,60601,Furniture,Bretford CR8500 Series Meeting Room Furniture,Tables,2357.86,Central,32589.59,2011/9/15,Delivery Truck,42.52,Illinois,400.98
2011,9,Chicago,2107,Leigh Burnette Hurley,0.09,1,2011/9/14,41059,60601,Technology,Polycom VoiceStation 100,Office Machines,5455.96,Central,22908.3,2011/9/15,Regular Air,13.99,Illinois,300.98
2013,8,Chicago,2403,Kara Gregory,0.05,1,2013/8/12,13284,60699,Office Supplies,GBC DocuBind 200 Manual Binding Machine,Binders and Binder Accessories,3858.2775,Central,18124.88,2013/8/13,Regular Air,19.99,Illinois,420.98
2012,6,Chicago,2403,Kara Gregory,0,1,2012/6/22,59812,60699,Office Supplies,Fellowes Staxonsteel? Drawer Files,Storage & Organization,1646.43,Central,15301.18,2012/6/22,Regular Air,19.99,Illinois,193.17
2013,12,Chicago,1402,Wesley Tate,0,1,2013/12/25,12129,60653,Furniture,"Global High-Back Leather Tilter, Burgundy",Chairs & Chairmats,-1197.58,Central,9704.1,2013/12/28,Delivery Truck,70.2,Illinois,122.99
2010,12,Chicago,2107,Leigh Burnette Hurley,0.05,1,2010/12/6,39015,60601,Technology,Okidata ML320 Series Turbo Dot Matrix Printers,Office Machines,567.59,Central,9666.72,2010/12/6,Delivery Truck,12.06,Illinois,399.98
2013,11,Chicago,94,Eddie House Mueller,0.06,1,2013/11/3,44231,60601,Technology,5185,Telephones and Communication,311.643,Central,8396.02,2013/11/4,Regular Air,8.99,Illinois,115.99
2012,7,Chicago,962,Yvonne Clarke,0.09,1,2012/7/1,58433,60610,Furniture,Bretford CR8500 Series Meeting Room Furniture,Tables,541.01,Central,8085.21,2012/7/3,Delivery Truck,42.52,Illinois,400.98
2013,8,Chicago,1682,Julie Edwards,0.06,1,2013/8/14,14115,60611,Technology,3395,Telephones and Communication,591.912,Central,6592.12,2013/8/16,Regular Air,10.78,Illinois,85.99
2011,9,Chicago,2107,Leigh Burnette Hurley,0.05,1,2011/9/29,59008,60601,Technology,Lexmark Z54se Color Inkjet Printer,Office Machines,1264.75,Central,6284.14,2011/9/29,Delivery Truck,14,Illinois,90.97
2010,11,Chicago,94,Eddie House Mueller,0.04,1,2010/11/3,44231,60601,Furniture,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Chairs & Chairmats,116.1,Central,6276.34,2010/11/5,Delivery Truck,30,Illinois,160.98
2013,7,Chicago,2403,Kara Gregory,0.03,1,2013/7/21,41831,60699,Technology,Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,Office Machines,431.95,Central,4801.52,2013/7/23,Delivery Truck,30.06,Illinois,80.97
2011,12,Chicago,2403,Kara Gregory,0.03,1,2011/12/20,3905,60699,Furniture,"Global Push Button Manager's Chair, Indigo",Chairs & Chairmats,-377.25,Central,4713.21,2011/12/21,Delivery Truck,32.41,Illinois,60.89
2013,3,Chicago,94,Eddie House Mueller,0.05,1,2013/3/19,1856,60601,Technology,M3682,Telephones and Communication,973.161,Central,4374.69,2013/3/20,Regular Air,8.08,Illinois,125.99
2013,3,Chicago,94,Eddie House Mueller,0.1,1,2013/3/19,1856,60601,Technology,StarTAC 6500,Telephones and Communication,676.125,Central,4283.24,2013/3/20,Regular Air,8.8,Illinois,125.99
2013,11,Chicago,1402,Wesley Tate,0.09,1,2013/11/13,19936,60653,Technology,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Computer Peripherals,301.31,Central,4025.6,2013/11/14,Regular Air,1.99,Illinois,29.89
2012,6,Chicago,2107,Leigh Burnette Hurley,0.02,1,2012/6/14,38693,60601,Technology,Canon PC1060 Personal Laser Copier,Copiers and Fax,196.08,Central,3704.35,2012/6/21,Regular Air,24.49,Illinois,699.99
2011,10,Chicago,1402,Wesley Tate,0.09,1,2011/10/9,48452,60653,Furniture,Novimex Fabric Task Chair,Chairs & Chairmats,-706.68,Central,3369.46,2011/10/11,Delivery Truck,30,Illinois,60.98
2013,8,Chicago,2403,Kara Gregory,0.1,1,2013/8/12,13284,60699,Office Supplies,Vinyl Sectional Post Binders,Binders and Binder Accessories,674.9935,Central,3325.14,2013/8/13,Regular Air,2.99,Illinois,37.7
2011,10,Chicago,1402,Wesley Tate,0.1,1,2011/10/9,48452,60653,Technology,U.S. Robotics 56K Internet Call Modem,Computer Peripherals,41.152,Central,3187.25,2011/10/9,Regular Air,19.99,Illinois,99.99
2012,7,Chicago,962,Yvonne Clarke,0.01,1,2012/7/1,58433,60610,Furniture,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Chairs & Chairmats,-45.02,Central,2755.34,2012/7/2,Delivery Truck,30,Illinois,180.98
2010,11,Chicago,94,Eddie House Mueller,0.01,1,2010/11/3,44231,60601,Technology,"Belkin 107-key enhanced keyboard, USB/PS/2 interface",Computer Peripherals,-87.96,Central,2664.4,2010/11/5,Regular Air,4,Illinois,17.98
2013,3,Chicago,1402,Wesley Tate,0.08,1,2013/3/18,322,60653,Technology,I888 World Phone,Telephones and Communication,257.76,Central,2634.86,2013/3/20,Regular Air,8.08,Illinois,155.99
2012,7,Chicago,962,Yvonne Clarke,0,1,2012/7/1,58433,60610,Office Supplies,Xerox 1937,Paper,730.44,Central,2095.73,2012/7/3,Regular Air,5.79,Illinois,48.04
2011,10,Chicago,2107,Leigh Burnette Hurley,0.07,1,2011/10/12,34849,60601,Office Supplies,Smead Adjustable Mobile File Trolley with Lockable Top,Storage & Organization,-521.772,Central,1988.22,2011/10/13,Regular Air,19.99,Illinois,419.19
2011,8,Chicago,2920,Ernest Peele,0.02,1,2011/8/7,10081,60603,Furniture,"Seth Thomas 8 1/2"" Cubicle Clock",Office Furnishings,245,Central,1900.85,2011/8/8,Regular Air,6.68,Illinois,20.28
2013,12,Chicago,94,Eddie House Mueller,0,1,2013/12/9,37063,60601,Furniture,"Executive Impressions 12"" Wall Clock",Office Furnishings,89.6,Central,1838,2013/12/10,Regular Air,8.99,Illinois,17.67
2011,10,Chicago,1682,Julie Edwards,0.07,1,2011/10/13,13440,60611,Technology,"Memorex 80 Minute CD-R Spindle, 100/Pack",Computer Peripherals,261.112,Central,1766.95,2011/10/15,Regular Air,1.99,Illinois,43.98
2013,1,Chicago,94,Eddie House Mueller,0.06,1,2013/1/22,28582,60601,Technology,Verbatim DVD-R 4.7GB authoring disc,Computer Peripherals,169.548,Central,1650.19,2013/1/23,Express Air,1.99,Illinois,39.24
2013,3,Chicago,94,Eddie House Mueller,0.08,1,2013/3/19,1856,60601,Office Supplies,Euro Pro Shark Stick Mini Vacuum,Appliances,-712.14,Central,1449.3,2013/3/21,Regular Air,49,Illinois,60.98
2010,7,Chicago,1402,Wesley Tate,0.04,1,2010/7/21,43079,60653,Technology,Fellowes 17-key keypad for PS/2 interface,Computer Peripherals,-20.79,Central,1420.84,2010/7/22,Regular Air,4,Illinois,30.73
2013,3,Chicago,1310,Ricky C Sumner,0,1,2013/3/2,88968,60623,Technology,Canon MP41DH Printing Calculator,Office Machines,965.7171,Central,1399.59,2013/3/11,Regular Air,13.99,Illinois,150.98
2011,5,Chicago,1682,Julie Edwards,0.08,1,2011/5/11,56710,60611,Technology,StarTAC 7760,Telephones and Communication,-39.215,Central,1198.77,2011/5/12,Regular Air,3.99,Illinois,65.99
2013,1,Chicago,962,Yvonne Clarke,0.07,1,2013/1/8,7042,60610,Furniture,Bretford Rectangular Conference Table Tops,Tables,-555.456,Central,1187.86,2013/1/10,Delivery Truck,85.63,Illinois,376.13
2013,12,Chicago,1682,Julie Edwards,0.1,1,2013/12/10,59685,60611,Furniture,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Office Furnishings,-560.29,Central,1125.82,2013/12/11,Regular Air,14.37,Illinois,12.99
2013,12,Chicago,2107,Leigh Burnette Hurley,0.04,1,2013/12/28,28453,60601,Office Supplies,Holmes 99% HEPA Air Purifier,Appliances,-139.87,Central,1120.06,2013/12/28,Regular Air,13.99,Illinois,21.66
2010,12,Chicago,2920,Ernest Peele,0.05,1,2010/12/7,59365,60603,Technology,Epson LQ-870 Dot Matrix Printer,Office Machines,-1220.9145,Central,1068.6,2010/12/9,Delivery Truck,14.7,Illinois,535.64
2011,5,Chicago,1682,Julie Edwards,0.01,1,2011/5/11,56710,60611,Technology,Imation DVD-RAM discs,Computer Peripherals,232.99,Central,1051.67,2011/5/13,Regular Air,1.99,Illinois,35.41
2013,5,Chicago,1402,Wesley Tate,0.07,1,2013/5/10,26756,60653,Technology,Microsoft Multimedia Keyboard,Computer Peripherals,-29.56,Central,1012.78,2013/5/10,Regular Air,4,Illinois,30.97
2013,12,Chicago,1682,Julie Edwards,0.05,1,2013/12/10,59685,60611,Office Supplies,Belkin 8 Outlet Surge Protector,Appliances,78.98,Central,1010.4,2013/12/12,Regular Air,5.33,Illinois,40.98
2012,10,Chicago,94,Eddie House Mueller,0.09,1,2012/10/8,27174,60601,Technology,Accessory27,Telephones and Communication,-294.6768,Central,926.92,2012/10/10,Regular Air,5,Illinois,35.99
2011,1,Chicago,962,Yvonne Clarke,0.01,1,2011/1/18,24610,60610,Furniture,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Chairs & Chairmats,-127.936,Central,883.31,2011/1/20,Delivery Truck,23.76,Illinois,200.98
2012,7,Chicago,2107,Leigh Burnette Hurley,0.05,1,2012/7/19,2757,60601,Office Supplies,"Acme? 8"" Straight Scissors","Scissors, Rulers and Trimmers",84.38,Central,772.65,2012/7/20,Express Air,3.14,Illinois,12.98
2013,10,Chicago,2403,Kara Gregory,0.08,1,2013/10/16,14630,60699,Office Supplies,Boston 16801 Nautilus? Battery Pencil Sharpener,Pens & Art Supplies,4.75,Central,769.85,2013/10/16,Regular Air,5.53,Illinois,22.01
2011,3,Chicago,94,Eddie House Mueller,0.06,1,2011/3/13,33632,60601,Technology,636,Telephones and Communication,-277.783,Central,763.65,2011/3/14,Regular Air,5.26,Illinois,115.99
2010,8,Chicago,1338,Denise McIntosh,0.02,1,2010/8/10,91244,60623,Technology,Accessory24,Telephones and Communication,525.2004,Central,761.16,2010/8/10,Regular Air,3.3,Illinois,55.99
2012,5,Chicago,2107,Leigh Burnette Hurley,0.04,1,2012/5/6,41857,60601,Furniture,"Eldon Expressions? Desk Accessory, Wood Pencil Holder, Oak",Office Furnishings,-38.39,Central,727.43,2012/5/11,Express Air,6.22,Illinois,9.65
2011,5,Chicago,1682,Julie Edwards,0.02,1,2011/5/11,56710,60611,Office Supplies,"Fellowes Personal Hanging Folder Files, Navy",Storage & Organization,5.71,Central,691.53,2011/5/12,Regular Air,5.5,Illinois,13.43
2012,10,Chicago,2107,Leigh Burnette Hurley,0.03,1,2012/10/12,5217,60601,Office Supplies,Belkin 8 Outlet Surge Protector,Appliances,22.304,Central,678.7,2012/10/12,Express Air,5.33,Illinois,40.98
2012,11,Chicago,1402,Wesley Tate,0.1,1,2012/11/18,20960,60653,Technology,Micro Innovations 104 Keyboard,Computer Peripherals,-104.82,Central,670.39,2012/11/23,Regular Air,6.5,Illinois,10.97
2011,9,Chicago,2107,Leigh Burnette Hurley,0.08,1,2011/9/14,41059,60601,Office Supplies,"GBC Laser Imprintable Binding System Covers, Desert Sand",Binders and Binder Accessories,3.9185,Central,656.48,2011/9/14,Express Air,7.27,Illinois,14.27
2013,12,Chicago,2920,Ernest Peele,0.1,1,2013/12/17,39399,60603,Office Supplies,GBC Imprintable Covers,Binders and Binder Accessories,23.2985,Central,607.94,2013/12/19,Regular Air,5.14,Illinois,10.98
2013,8,Chicago,962,Yvonne Clarke,0.05,1,2013/8/24,19429,60610,Furniture,Bevis 36 x 72 Conference Tables,Tables,-84.93,Central,480.48,2013/8/24,Delivery Truck,51.94,Illinois,124.49
2010,1,Chicago,1402,Wesley Tate,0,1,2010/1/15,37729,60653,Office Supplies,Avery Printable Repositionable Plastic Tabs,Binders and Binder Accessories,-42.8536,Central,447.89,2010/1/15,Regular Air,6.19,Illinois,8.6
